"symbol","gene_id"
"SEC11A","AMEX60DD003794"
"TSPAN3","AMEX60DD003809"
"PSTPIP1","AMEX60DD003810"
"LOC115075238","AMEX60DD003815"
"PPIB","AMEX60DD003840"
"LOC115075475.1","AMEX60DD003856"
"PARP6","AMEX60DD003868"
"AMEX60DD003869","AMEX60DD003869"
"LOXL1","AMEX60DD003894"
"UBL7","AMEX60DD003914"
"SEMA7A","AMEX60DD003916"
"CSKMT.L","AMEX60DD003940"
"LMAN1L","AMEX60DD003991"
"VPS13C","AMEX60DD004004"
"LOC115075497","AMEX60DD004005"
"TPM1","AMEX60DD004035"
"USP3","AMEX60DD004043"
"TMEM266","AMEX60DD004051"
"AMEX60DD004052","AMEX60DD004052"
"HYKK","AMEX60DD004060"
"CRABP1","AMEX60DD004062"
"LOC115075287","AMEX60DD004064"
"ACSBG1","AMEX60DD004065"
"LOC115357087","AMEX60DD004066"
"CCNB2","AMEX60DD004088"
"UBE2Q2","AMEX60DD004121"
"CLK3","AMEX60DD004131"
"LOC114865611","AMEX60DD004141"
"WDR93","AMEX60DD004146"
"LOC106702273","AMEX60DD004166"
"DIS3L","AMEX60DD004218"
"LOC106587733","AMEX60DD004230"
"TLE3","AMEX60DD004245"
"MORF4L1","AMEX60DD004252"
"CTDSPL2","AMEX60DD004263"
"FAH","AMEX60DD004286"
"CFAP161","AMEX60DD004294"
"LOC115079285","AMEX60DD004311"
"KCNQ1","AMEX60DD004313"
"LOC115651180","AMEX60DD004374"
"RASSF7","AMEX60DD004388"
"LOC106494855","AMEX60DD004393"
"AMEX60DD004409","AMEX60DD004409"
"RPLP2","AMEX60DD004420"
"ROHU_017820","AMEX60DD004426"
"AP2A2","AMEX60DD004436"
"LOC104079441","AMEX60DD004446"
"LOC115469672","AMEX60DD004470"
"TOLLIP","AMEX60DD004475"
"MOB2","AMEX60DD004502"
"MGC82347","AMEX60DD004511"
"TNNI2.S","AMEX60DD004515"
"AMEX60DD004556","AMEX60DD004556"
"DR999_PMT19035","AMEX60DD004559"
"LOC100092935","AMEX60DD004567"
"INCENP.L","AMEX60DD004583"
"RAB3IL1","AMEX60DD004587"
"FADS1","AMEX60DD004594"
"FEN1","AMEX60DD004596"
"AMEX60DD004677","AMEX60DD004677"
"LDHA","AMEX60DD004681"
"C4H11ORF58","AMEX60DD004720"
"AMEX60DD004744","AMEX60DD004744"
"LMO1","AMEX60DD004749"
"TRIM66","AMEX60DD004753"
"CUNH11ORF16","AMEX60DD004763"
"DR999_PMT17814","AMEX60DD004766"
"GALNT18","AMEX60DD004821"
"PARVA","AMEX60DD004831"
"FAR1","AMEX60DD004845"
"CSTF3","AMEX60DD004880"
"RCN1","AMEX60DD004902"
"PAX6","AMEX60DD004905"
"ELP4","AMEX60DD004908"
"BBOX1","AMEX60DD004960"
"GAS2","AMEX60DD004987"
"SLC17A6","AMEX60DD004989"
"NELL1","AMEX60DD004997"
"DBX1","AMEX60DD005002"
"ZDHHC13","AMEX60DD005016"
"TPCN2","AMEX60DD005022"
"DBX1.1","AMEX60DD005031"
"CD59","AMEX60DD005074"
"LOC115079245","AMEX60DD005075"
"CAPRIN1","AMEX60DD005083"
"CAT","AMEX60DD005096"
"APIP","AMEX60DD005102"
"PAMR1","AMEX60DD005111"
"TRIM44","AMEX60DD005117"
"COMMD9","AMEX60DD005123"
"IFTAP","AMEX60DD005132"
"BRD2","AMEX60DD005142"
"EXT2","AMEX60DD005186"
"TP53I11","AMEX60DD005196"
"LOC115469643","AMEX60DD005224"
"EOD39_12202","AMEX60DD005261"
"CHRM4","AMEX60DD005267"
"LOC102346575","AMEX60DD005282"
"ARFGAP2","AMEX60DD005296"
"NR1H3","AMEX60DD005306"
"PSMC3","AMEX60DD005321"
"NUP160","AMEX60DD005348"
"FNBP4","AMEX60DD005349"
"DNAJC8","AMEX60DD005373"
"RPA2","AMEX60DD005377"
"H920_00843","AMEX60DD005381"
"STX12","AMEX60DD005382"
"CTPS1","AMEX60DD005402"
"AMEX60DD005467","AMEX60DD005467"
"AMEX60DD005484","AMEX60DD005484"
"SRSF4","AMEX60DD005495"
"CIB84_010776","AMEX60DD005516"
"NEWT","AMEX60DD005541"
"FCN3","AMEX60DD005610"
"SYTL1","AMEX60DD005612"
"TMEM222","AMEX60DD005617"
"LOC115100567","AMEX60DD005631"
"LOC100936752","AMEX60DD005646"
"DHDDS","AMEX60DD005650"
"UBXN11","AMEX60DD005662"
"SH3BGRL3","AMEX60DD005663"
"LOC108709478.1","AMEX60DD005672"
"THDL17.L","AMEX60DD005673"
"LOC115073438","AMEX60DD005677"
"LOC115073438.1","AMEX60DD005678"
"LOC108798551","AMEX60DD005684"
"LOC100126633","AMEX60DD005693"
"CNKSR1","AMEX60DD005698"
"TRIM63","AMEX60DD005712"
"LOC115100572","AMEX60DD005719"
"LOC108708109","AMEX60DD005735"
"PAFAH2","AMEX60DD005745"
"AMEX60DD005752","AMEX60DD005752"
"HNRNPR","AMEX60DD005755"
"KDM1A","AMEX60DD005758"
"AMEX60DD005770","AMEX60DD005770"
"NIPAL3","AMEX60DD005787"
"AMEX60DD005811","AMEX60DD005811"
"SRSF10","AMEX60DD005812"
"PNRC2","AMEX60DD005813"
"AMEX60DD005828","AMEX60DD005828"
"SF3A3","AMEX60DD005836"
"YRDC.L","AMEX60DD005842"
"GNL2","AMEX60DD005863"
"AMEX60DD005873","AMEX60DD005873"
"ADPRS","AMEX60DD005926"
"SFPQ","AMEX60DD005959"
"TMEM35B","AMEX60DD005962"
"KHDRBS1","AMEX60DD006055"
"AMEX60DD006056","AMEX60DD006056"
"CIB84_010863","AMEX60DD006057"
"KPNA6.L","AMEX60DD006058"
"EIF3I","AMEX60DD006069"
"MLP","AMEX60DD006080"
"YARS1","AMEX60DD006106"
"AK2","AMEX60DD006116"
"AMEX60DD006118","AMEX60DD006118"
"PABPC4","AMEX60DD006153"
"CAP1","AMEX60DD006165"
"PPT1","AMEX60DD006171"
"PITHD1","AMEX60DD006180"
"ZNF397","AMEX60DD006194"
"PROSER2","AMEX60DD006214"
"THAP9","AMEX60DD006218"
"HGF.L","AMEX60DD006229"
"SEMA3E","AMEX60DD006238"
"LOC106702022","AMEX60DD006240"
"DMTF1","AMEX60DD006248"
"HSPA14","AMEX60DD006253"
"POT1","AMEX60DD006260"
"MAPK12","AMEX60DD006271"
"MAPK11","AMEX60DD006272"
"MOV10L1","AMEX60DD006279"
"PHYH","AMEX60DD006284"
"BEND7","AMEX60DD006287"
"TFEC","AMEX60DD006290"
"TMEM168","AMEX60DD006299"
"ZNF277","AMEX60DD006307"
"CAPZA2","AMEX60DD006321"
"YAF2","AMEX60DD006348"
"NELL2","AMEX60DD006361"
"TMEM117","AMEX60DD006362"
"PPHLN1","AMEX60DD006373"
"ZCRB1","AMEX60DD006374"
"PHTF2","AMEX60DD006379"
"TMEM60","AMEX60DD006380"
"FAM185A","AMEX60DD006388"
"ARMC10","AMEX60DD006396"
"NAPEPLD","AMEX60DD006397"
"DNAJC2","AMEX60DD006399"
"CCH79_00014362","AMEX60DD006400"
"LHFPL3","AMEX60DD006409"
"TM7SF3","AMEX60DD006414"
"MCAT","AMEX60DD006426"
"TSPO","AMEX60DD006428"
"AMEX60DD006450","AMEX60DD006450"
"PHF21B","AMEX60DD006464"
"LOC115088534","AMEX60DD006503"
"MONAX_5E044250","AMEX60DD006515"
"CNOT2","AMEX60DD006520"
"PTPRR","AMEX60DD006524"
"EOD39_9234","AMEX60DD006540"
"LOC102346348","AMEX60DD006549"
"LOC115090536","AMEX60DD006550"
"LDHB","AMEX60DD006557"
"PRMT8","AMEX60DD006569"
"CRACR2A","AMEX60DD006570"
"PARP11","AMEX60DD006574"
"TIGAR","AMEX60DD006583"
"CUNH12ORF4","AMEX60DD006591"
"LOC102095807","AMEX60DD006592"
"NDUFA9","AMEX60DD006602"
"RERG","AMEX60DD006649"
"STRAP.L","AMEX60DD006658"
"DERA","AMEX60DD006659"
"LOC106702273.1","AMEX60DD006662"
"LMO3","AMEX60DD006666"
"PYROXD1","AMEX60DD006708"
"ETNK1","AMEX60DD006747"
"RASSF8","AMEX60DD006772"
"ETFRF1","AMEX60DD006779"
"LOC115478127","AMEX60DD006788"
"FOXM1","AMEX60DD006799"
"DEF6","AMEX60DD006804"
"AMEX60DD006823","AMEX60DD006823"
"FAR2","AMEX60DD006840"
"ERGIC2","AMEX60DD006841"
"LOC115542515","AMEX60DD006866"
"DDX11","AMEX60DD006885"
"IQSEC3","AMEX60DD006888"
"IL17RA","AMEX60DD006927"
"TUBA8","AMEX60DD006961"
"ATP6V0A4","AMEX60DD006996"
"SVOPL","AMEX60DD006997"
"LOC112544605","AMEX60DD007001"
"PTN","AMEX60DD007022"
"STMP1","AMEX60DD007035"
"TIMP3","AMEX60DD007066"
"BRAF","AMEX60DD007080"
"MKRN1","AMEX60DD007087"
"DR999_PMT14834","AMEX60DD007093"
"LOC115075212","AMEX60DD007096"
"LOC115460526","AMEX60DD007108"
"PNLDC1","AMEX60DD007110"
"LOC115481765","AMEX60DD007119"
"LOC115461753","AMEX60DD007156"
"LOC115074684","AMEX60DD007159"
"H1.3","AMEX60DD007182"
"PRPF19","AMEX60DD007252"
"LOC115482310","AMEX60DD007259"
"LOC115074884","AMEX60DD007260"
"LOC106702022.1","AMEX60DD007266"
"ACY3","AMEX60DD007278"
"GRK2","AMEX60DD007296"
"RAD9A","AMEX60DD007307"
"PARPI_0019370","AMEX60DD007308"
"TMEM134","AMEX60DD007321"
"ALDOB","AMEX60DD007334"
"FAM216B","AMEX60DD007337"
"SMTNL1","AMEX60DD007359"
"UBE2L6","AMEX60DD007361"
"TMX2","AMEX60DD007371"
"LOC115456763","AMEX60DD007381"
"LOC115456763.1","AMEX60DD007385"
"LOC112125563","AMEX60DD007390"
"AMEX60DD007401","AMEX60DD007401"
"FAM3C","AMEX60DD007410"
"LOC102456381","AMEX60DD007421"
"ASB15","AMEX60DD007425"
"PUS7","AMEX60DD007445"
"NAMPT.S","AMEX60DD007453"
"HBP1","AMEX60DD007468"
"DLD","AMEX60DD007477"
"LAMB1","AMEX60DD007482"
"KIF21A","AMEX60DD007501"
"CRELD2","AMEX60DD007570"
"DR999_PMT05248","AMEX60DD007575"
"DR999_PMT12646","AMEX60DD007584"
"DV515_00004577","AMEX60DD007585"
"DCN","AMEX60DD007589"
"LOC102355689","AMEX60DD007591"
"ZDHHC17","AMEX60DD007593"
"PARPI_0011894","AMEX60DD007627"
"ACSS3","AMEX60DD007648"
"ALX1","AMEX60DD007691"
"AMEX60DD007692","AMEX60DD007692"
"AMEX60DD007695","AMEX60DD007695"
"KITLG","AMEX60DD007727"
"ANKS1B","AMEX60DD007758"
"LOC106549225","AMEX60DD007762"
"CPSF6","AMEX60DD007763"
"IKBIP","AMEX60DD007778"
"TBC1D15","AMEX60DD007780"
"CAPS2","AMEX60DD007816"
"ELK3","AMEX60DD007825"
"TMPO","AMEX60DD007841"
"LOC102462795","AMEX60DD007842"
"SLC25A3","AMEX60DD007843"
"LOC110070407","AMEX60DD007856"
"CHKB","AMEX60DD007886"
"LOC106705860","AMEX60DD007888"
"ODF3.L","AMEX60DD007922"
"ZC3HC1","AMEX60DD008033"
"LRGUK.L","AMEX60DD008060"
"AMEX60DD008101","AMEX60DD008101"
"RBM17","AMEX60DD008127"
"ITIH2","AMEX60DD008144"
"ATP5F1C","AMEX60DD008147"
"MDM2","AMEX60DD008180"
"NUP107","AMEX60DD008184"
"RAP1B","AMEX60DD008187"
"WIF1","AMEX60DD008217"
"TBK1","AMEX60DD008234"
"RPL18A","AMEX60DD008240"
"AMEX60DD008241","AMEX60DD008241"
"AMEX60DD008242","AMEX60DD008242"
"USP44","AMEX60DD008259"
"SCAF11","AMEX60DD008291"
"AAES_78486","AMEX60DD008308"
"ATP23","AMEX60DD008330"
"SLC5A8","AMEX60DD008344"
"ALDH1L2","AMEX60DD008361"
"SLC41A2","AMEX60DD008365"
"GLT8D2","AMEX60DD008372"
"TDG","AMEX60DD008373"
"HSP90B1","AMEX60DD008374"
"NT5DC3","AMEX60DD008377"
"LOC115464198","AMEX60DD008475"
"PNP","AMEX60DD008495"
"AMEX60DD008511","AMEX60DD008511"
"KDM5B","AMEX60DD008523"
"TMEM183A","AMEX60DD008538"
"AMEX60DD008548","AMEX60DD008548"
"CEPT1","AMEX60DD008577"
"SARS1","AMEX60DD008585"
"TNNI1","AMEX60DD008613"
"CSRP1","AMEX60DD008616"
"AMEX60DD008619","AMEX60DD008619"
"UBE2T","AMEX60DD008621"
"RNPEP","AMEX60DD008649"
"TIMM17A","AMEX60DD008670"
"SRSF3","AMEX60DD008694"
"RPLP2.1","AMEX60DD008702"
"NGF","AMEX60DD008715"
"H355_017124","AMEX60DD008726"
"LOC115074124","AMEX60DD008734"
"IP6K3","AMEX60DD008735"
"AMEX60DD008741","AMEX60DD008741"
"H355_017112","AMEX60DD008759"
"CLPS","AMEX60DD008794"
"PIM1","AMEX60DD008812"
"MTCH1","AMEX60DD008819"
"NRAS","AMEX60DD008837"
"LOC115482003","AMEX60DD008838"
"BCAS2","AMEX60DD008848"
"OLFML3","AMEX60DD008854"
"SLC16A1","AMEX60DD008873"
"TAFA3","AMEX60DD008878"
"PPM1J","AMEX60DD008903"
"LOC102686197","AMEX60DD008922"
"AMEX60DD008935","AMEX60DD008935"
"WDR77","AMEX60DD008938"
"HSD11B1","AMEX60DD008949"
"AMEX60DD008959","AMEX60DD008959"
"LOC115482058","AMEX60DD008979"
"NUCKS1","AMEX60DD009020"
"AMEX60DD009031","AMEX60DD009031"
"LOC105357518","AMEX60DD009107"
"LLAP_18947","AMEX60DD009123"
"LOC115074467","AMEX60DD009143"
"LOC115074467.1","AMEX60DD009144"
"CHIT1","AMEX60DD009153"
"GSTM1","AMEX60DD009231"
"EMC4","AMEX60DD009264"
"LOC115457992","AMEX60DD009267"
"ADCY4","AMEX60DD009272"
"RIPK3","AMEX60DD009280"
"LTB4R2","AMEX60DD009299"
"PSMB5","AMEX60DD009323"
"PRMT5","AMEX60DD009329"
"SLC7A7","AMEX60DD009339"
"AMEX60DD009348","AMEX60DD009348"
"IGHVIII","AMEX60DD009386"
"LOC102352485","AMEX60DD009479"
"LOC115077145","AMEX60DD009495"
"LOC114581947","AMEX60DD009506"
"AP1G2","AMEX60DD009510"
"LOC115458003","AMEX60DD009525"
"LOC115474853","AMEX60DD009535"
"IRF9","AMEX60DD009562"
"PSME2","AMEX60DD009564"
"PSME1","AMEX60DD009566"
"FITM1","AMEX60DD009573"
"SLC7A8","AMEX60DD009577"
"GH","AMEX60DD009642"
"RDM1","AMEX60DD009643"
"MAPT","AMEX60DD009712"
"LOC115463696","AMEX60DD009723"
"METTL2A","AMEX60DD009753"
"GOSR2.L","AMEX60DD009759"
"NSF","AMEX60DD009764"
"PSME3.L","AMEX60DD009793"
"LOC102367162","AMEX60DD009805"
"PTGES3L.1","AMEX60DD009808"
"DR999_PMT06141","AMEX60DD009813"
"LOC115074046","AMEX60DD009836"
"GFAP","AMEX60DD009861"
"CCDC43","AMEX60DD009873"
"UBTF","AMEX60DD009897"
"G6PC3","AMEX60DD009919"
"COL1A1","AMEX60DD009937"
"SGCA","AMEX60DD009940"
"SAMD14","AMEX60DD009945"
"KAT7","AMEX60DD009956"
"SLC35B1","AMEX60DD009959"
"ZNF652","AMEX60DD009967"
"ETV4","AMEX60DD009989"
"ATP6V0A1","AMEX60DD010030"
"LOC108788932","AMEX60DD010039"
"NKIRAS2","AMEX60DD010065"
"KLHL11","AMEX60DD010076"
"EIF1","AMEX60DD010090"
"LOC115481530","AMEX60DD010094"
"LOC115481450","AMEX60DD010104"
"AB205_0079540","AMEX60DD010111"
"KRT222","AMEX60DD010133"
"LOC110368244","AMEX60DD010134"
"SNX11","AMEX60DD010195"
"LOC107199135","AMEX60DD010196"
"NFE2L1","AMEX60DD010197"
"COPZ2","AMEX60DD010198"
"LOC115481498","AMEX60DD010205"
"MRPL45","AMEX60DD010229"
"CWC25","AMEX60DD010260"
"LOC107084780","AMEX60DD010282"
"PSMD3","AMEX60DD010326"
"LOC115082302","AMEX60DD010371"
"PPP1R11","AMEX60DD010387"
"LOC109396274","AMEX60DD010414"
"LOC115468252","AMEX60DD010426"
"AMEX60DD010447","AMEX60DD010447"
"AMEX60DD010450","AMEX60DD010450"
"LOC115459511","AMEX60DD010463"
"LOC105357952","AMEX60DD010478"
"AMEX60DD010501","AMEX60DD010501"
"NFKBIL1","AMEX60DD010502"
"NEU1","AMEX60DD010513"
"LOC115081430","AMEX60DD010515"
"SKIV2L","AMEX60DD010521"
"AMEX60DD010618","AMEX60DD010618"
"CSNK2B","AMEX60DD010629"
"LOC115458831","AMEX60DD010662"
"LOC115080956","AMEX60DD010687"
"DDAH2","AMEX60DD010727"
"AMEX60DD010733","AMEX60DD010733"
"AMEX60DD010749","AMEX60DD010749"
"LSM2","AMEX60DD010751"
"SMAX5B_007995.1","AMEX60DD010769"
"LOC115081179","AMEX60DD010770"
"PFDN6","AMEX60DD010809"
"VPS52","AMEX60DD010814"
"HSD17B8","AMEX60DD010823"
"SLC39A7","AMEX60DD010824"
"BRD2.1","AMEX60DD010836"
"AMEX60DD010870","AMEX60DD010870"
"PSMB8","AMEX60DD010903"
"DHX16","AMEX60DD010937"
"MR1","AMEX60DD010943"
"ABCF1","AMEX60DD010972"
"MRPS18B","AMEX60DD010976"
"GPHB5","AMEX60DD010992"
"MTHFD1","AMEX60DD011013"
"PPP1R36","AMEX60DD011019"
"ADSS","AMEX60DD011070"
"CKB","AMEX60DD011087"
"MARK3","AMEX60DD011090"
"EIF5","AMEX60DD011091"
"GSKIP","AMEX60DD011104"
"DR999_PMT11957","AMEX60DD011117"
"ARMH4","AMEX60DD011121"
"TMED10","AMEX60DD011149"
"LOC111148629","AMEX60DD011172"
"GSTZ1","AMEX60DD011192"
"AHSA1","AMEX60DD011201"
"LOC112972719","AMEX60DD011205"
"SERPINA10","AMEX60DD011209"
"LOC101344218","AMEX60DD011212"
"ALKBH1","AMEX60DD011287"
"SLC25A29","AMEX60DD011331"
"PPP2R5C","AMEX60DD011353"
"MOK","AMEX60DD011363"
"CHGA","AMEX60DD011371"
"LGMN","AMEX60DD011379"
"VRK1","AMEX60DD011400"
"AK7.S","AMEX60DD011405"
"GSKIP.1","AMEX60DD011407"
"ATG2B","AMEX60DD011410"
"GLRX5","AMEX60DD011431"
"DLST","AMEX60DD011433"
"ZNF410","AMEX60DD011443"
"ALDH6A1.L","AMEX60DD011449"
"FCF1","AMEX60DD011452"
"AMEX60DD011480","AMEX60DD011480"
"DLGAP5","AMEX60DD011486"
"AMEX60DD011488","AMEX60DD011488"
"FERMT2","AMEX60DD011497"
"RAD51","AMEX60DD011502"
"CCDC32","AMEX60DD011503"
"IVD","AMEX60DD011515"
"LOC108699258","AMEX60DD011518"
"SEC23A","AMEX60DD011567"
"TRAPPC6B","AMEX60DD011569"
"NID2","AMEX60DD011644"
"RTRAF","AMEX60DD011645"
"LYPA_23C010237","AMEX60DD011648"
"TDP1","AMEX60DD011659"
"RPS6KA5","AMEX60DD011673"
"PPP4R3A","AMEX60DD011693"
"RPS29","AMEX60DD011733"
"ARG2","AMEX60DD011805"
"VTI1B","AMEX60DD011806"
"VCPKMT","AMEX60DD011816"
"ARF6","AMEX60DD011821"
"ABHD12B","AMEX60DD011831"
"PYGL","AMEX60DD011832"
"SYT16","AMEX60DD011839"
"PRKCH","AMEX60DD011843"
"PPM1A","AMEX60DD011859"
"DHRS7","AMEX60DD011860"
"RTN1","AMEX60DD011863"
"SRSF5","AMEX60DD011890"
"DR999_PMT01272","AMEX60DD011898"
"CHP1","AMEX60DD011904"
"TMEM87A","AMEX60DD011926"
"FAUA","AMEX60DD011982"
"CRIP2","AMEX60DD012001"
"LOC106702273.2","AMEX60DD012004"
"LOC115090108","AMEX60DD012011"
"EIF2S1","AMEX60DD012036"
"GPHN","AMEX60DD012041"
"FUT8","AMEX60DD012057"
"PAPLN","AMEX60DD012076"
"DCAF5","AMEX60DD012101"
"GALNT16","AMEX60DD012106"
"SCG5","AMEX60DD012131"
"AMEX60DD012133","AMEX60DD012133"
"FAM98B","AMEX60DD012138"
"PARPI_0013916","AMEX60DD012147"
"DPH6","AMEX60DD012151"
"SNX6","AMEX60DD012215"
"SLC25A21","AMEX60DD012256"
"KATNBL1","AMEX60DD012293"
"LOC115642921","AMEX60DD012365"
"LOC115094268","AMEX60DD012374"
"LOC102932778","AMEX60DD012442"
"LOC101950853","AMEX60DD012479"
"AMEX60DD012564","AMEX60DD012564"
"SPEN","AMEX60DD012604"
"SPEN.1","AMEX60DD012605"
"LOC115077921","AMEX60DD012612"
"CAMTA2","AMEX60DD012626"
"SPAG7.L","AMEX60DD012629"
"PFN1","AMEX60DD012633"
"SLC25A11","AMEX60DD012639"
"LOC115078114","AMEX60DD012643"
"LOC115078202","AMEX60DD012673"
"LOC115457731","AMEX60DD012718"
"ROHU_001855","AMEX60DD012737"
"AMEX60DD012739","AMEX60DD012739"
"LOC115078783","AMEX60DD012757"
"FXR2","AMEX60DD012771"
"MPDU1","AMEX60DD012775"
"LOC115078231","AMEX60DD012778"
"LOC115458131","AMEX60DD012795"
"VMD2","AMEX60DD012803"
"LOC115458021","AMEX60DD012819"
"AMEX60DD012870","AMEX60DD012870"
"AMEX60DD012892","AMEX60DD012892"
"TP53","AMEX60DD012903"
"GPS2","AMEX60DD012937"
"ACADVL","AMEX60DD012960"
"AMEX60DD013008","AMEX60DD013008"
"AMEX60DD013070","AMEX60DD013070"
"LAMTOR4","AMEX60DD013100"
"LOC100557446","AMEX60DD013130"
"LOC115078125","AMEX60DD013160"
"LOC115458334","AMEX60DD013162"
"LOC102793144","AMEX60DD013165"
"MCM7","AMEX60DD013170"
"LOC115078402","AMEX60DD013293"
"LOXE","AMEX60DD013309"
"C16H17ORF49","AMEX60DD013434"
"SGTA","AMEX60DD013472"
"RPS15","AMEX60DD013500"
"DAZAP1","AMEX60DD013501"
"NDUFS7","AMEX60DD013508"
"LOC115097470","AMEX60DD013533"
"LOC100092458","AMEX60DD013534"
"MIDN","AMEX60DD013538"
"LOC115097542","AMEX60DD013628"
"POLRMT","AMEX60DD013667"
"BSG","AMEX60DD013679"
"AMEX60DD013735","AMEX60DD013735"
"MIER2","AMEX60DD013762"
"AMEX60DD013774","AMEX60DD013774"
"LOC102570101","AMEX60DD013784"
"NCLN","AMEX60DD013803"
"LOC115097706","AMEX60DD013827"
"JAK3","AMEX60DD013851"
"BABAM1","AMEX60DD013898"
"DDA1","AMEX60DD013904"
"AMEX60DD013917","AMEX60DD013917"
"TSSK6","AMEX60DD013925"
"ARMC6","AMEX60DD013966"
"SUGP2.2","AMEX60DD013972"
"SUGP2.3","AMEX60DD013984"
"ASZ78_001754","AMEX60DD013992"
"SUGP2.4","AMEX60DD013994"
"DDX49","AMEX60DD013998"
"EPS15L1","AMEX60DD014011"
"CHERP","AMEX60DD014014"
"SLC35E1","AMEX60DD014015"
"SIN3B","AMEX60DD014030"
"USE1","AMEX60DD014045"
"ARRDC2","AMEX60DD014072"
"AMEX60DD014096","AMEX60DD014096"
"AMEX60DD014101","AMEX60DD014101"
"AB205_0026330","AMEX60DD014135"
"ELL","AMEX60DD014136"
"REX1BD","AMEX60DD014150"
"CRLF1","AMEX60DD014152"
"RAB8A","AMEX60DD014175"
"HDGFL2","AMEX60DD014263"
"MPND","AMEX60DD014272"
"FSD1","AMEX60DD014277"
"YJU2","AMEX60DD014282"
"SIRT6","AMEX60DD014287"
"HAUS8","AMEX60DD014297"
"AMEX60DD014312","AMEX60DD014312"
"MRPL54","AMEX60DD014334"
"CACTIN","AMEX60DD014343"
"AMEX60DD014348","AMEX60DD014348"
"FZR1","AMEX60DD014358"
"MBD3","AMEX60DD014384"
"LOC115480287","AMEX60DD014385"
"LOC114435122","AMEX60DD014430"
"AMEX60DD014487","AMEX60DD014487"
"ZNF414","AMEX60DD014520"
"LOC115480952","AMEX60DD014522"
"ACSBG2","AMEX60DD014534"
"SPPL2B","AMEX60DD014585"
"LSM7","AMEX60DD014586"
"LOC115088447","AMEX60DD014613"
"LOC115097644","AMEX60DD014637"
"ELAVL1","AMEX60DD014644"
"LOC115480023","AMEX60DD014670"
"RAB11B","AMEX60DD014682"
"LOC104550200","AMEX60DD014714"
"CTSS","AMEX60DD014741"
"LOC115078508","AMEX60DD014744"
"ANXA9","AMEX60DD014762"
"DAP3","AMEX60DD014822"
"FDPS","AMEX60DD014827"
"NOP9","AMEX60DD014831"
"PKLR","AMEX60DD014838"
"FAM189B","AMEX60DD014843"
"MTX1","AMEX60DD014845"
"LOC108699476","AMEX60DD014867"
"RFX5","AMEX60DD014917"
"PSMB4.S","AMEX60DD014937"
"POGZ","AMEX60DD014938"
"DAZ","AMEX60DD014969"
"E1301_TTI005140","AMEX60DD014974"
"S10AB","AMEX60DD014980"
"S100A4","AMEX60DD014995"
"LOC115475357","AMEX60DD015001"
"S100A1","AMEX60DD015004"
"CRTC2","AMEX60DD015034"
"JTB","AMEX60DD015047"
"LOC108925224","AMEX60DD015057"
"CUNH1ORF43","AMEX60DD015061"
"UBAP2L","AMEX60DD015062"
"HAX1","AMEX60DD015065"
"CA14","AMEX60DD015105"
"ANP32E","AMEX60DD015130"
"BOLA1","AMEX60DD015152"
"AMEX60DD015173","AMEX60DD015173"
"AMEX60DD015187","AMEX60DD015187"
"RNF115","AMEX60DD015202"
"ARHGEF2","AMEX60DD015219"
"LOC104026143","AMEX60DD015220"
"LOC115077183","AMEX60DD015221"
"ATMIN","AMEX60DD015228"
"CENPN","AMEX60DD015235"
"CMC2","AMEX60DD015237"
"CDH11.L","AMEX60DD015334"
"DYNC1LI2","AMEX60DD015375"
"AMEX60DD015376","AMEX60DD015376"
"NAE1","AMEX60DD015384"
"CDH16","AMEX60DD015392"
"RSPRY1","AMEX60DD015412"
"CPNE2","AMEX60DD015415"
"SLC7A6OS","AMEX60DD015436"
"LOC115095247","AMEX60DD015440"
"JOSD2","AMEX60DD015443"
"E2F4","AMEX60DD015450"
"COQ9","AMEX60DD015460"
"POLR2C","AMEX60DD015462"
"DOK4","AMEX60DD015463"
"DR999_PMT20278","AMEX60DD015521"
"CALB2","AMEX60DD015523"
"SF3B3","AMEX60DD015538"
"COG4","AMEX60DD015539"
"FCSK","AMEX60DD015542"
"AARS1","AMEX60DD015546"
"AMEX60DD015568","AMEX60DD015568"
"NUTF2","AMEX60DD015571"
"LOC115095335","AMEX60DD015584"
"LOC106702273.3","AMEX60DD015597"
"LOC116219103","AMEX60DD015614"
"LOC115095329","AMEX60DD015643"
"NTRK1","AMEX60DD015696"
"PRCC","AMEX60DD015708"
"USP21","AMEX60DD015728"
"PARPI_0005656","AMEX60DD015729"
"AMEX60DD015731","AMEX60DD015731"
"TOMM40L","AMEX60DD015733"
"EIF3F","AMEX60DD015751"
"DUSP23","AMEX60DD015764"
"ZNRD1","AMEX60DD015765"
"LOC115080633","AMEX60DD015781"
"LOC115094268.1","AMEX60DD015818"
"HEATR3","AMEX60DD015827"
"BRD7","AMEX60DD015832"
"AMEX60DD015841","AMEX60DD015841"
"MBTPS1","AMEX60DD015843"
"CETP","AMEX60DD015846"
"IGLON5","AMEX60DD015862"
"LOC115076239","AMEX60DD015887"
"LOC115476122","AMEX60DD015895"
"GSTENG00035333001","AMEX60DD015949"
"HAUS5","AMEX60DD015953"
"LOC115082141","AMEX60DD015956"
"U2AF1L4","AMEX60DD015966"
"UPK1A","AMEX60DD015979"
"AMEX60DD016039","AMEX60DD016039"
"LUC7L3","AMEX60DD016042"
"LOC115081982","AMEX60DD016082"
"PSMC4","AMEX60DD016100"
"RDD3.L","AMEX60DD016104"
